"prefecture_code","prefecture_name","city_code","city_name","town_code","town_name","latitude","longitude","household_id","family_type_id","family_type","num_member","abnormal_household","person_id","age","gender_id","gender","role_household_type_id","role_household_type","industry_type_id","industry_type","employment_type_id","employment_type","company_size_id","company_size","total_income"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.369838203548767","127.14325397300914","49902764","0","単独世帯","1","0","114467302","59","0","男性","0","単独世帯（男性）","40","Ｄ 建設業","10","一般労働者","100","100～999人","340300"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.37102417444372","127.14558322155051","49902765","0","単独世帯","1","0","114467303","59","1","女性","1","単独世帯（女性）","150","Ｏ 教育，学習支援業","20","短時間労働者","10","10～99人","59900"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.36997972977942","127.14186263258193","49902766","0","単独世帯","1","0","114467304","60","0","男性","0","単独世帯（男性）","150","Ｏ 教育，学習支援業","10","一般労働者","100","100～999人","374700"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.371914387452296","127.14271184679913","49902767","0","単独世帯","1","0","114467305","60","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370412004143077","127.14236199530069","49902768","0","単独世帯","1","0","114467306","60","0","男性","0","単独世帯（男性）","10","Ａ 農業，林業","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370956333369673","127.14164912255042","49902769","0","単独世帯","1","0","114467307","60","0","男性","0","単独世帯（男性）","40","Ｄ 建設業","10","一般労働者","10","10～99人","352100"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370614193500003","127.14329366100002","49902770","0","単独世帯","1","0","114467308","61","0","男性","0","単独世帯（男性）","20","Ｂ 漁業","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370518201797115","127.14576785878751","49902771","0","単独世帯","1","0","114467309","61","0","男性","0","単独世帯（男性）","40","Ｄ 建設業","10","一般労働者","10","10～99人","313500"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370968184329627","127.14309997433752","49902772","0","単独世帯","1","0","114467310","61","0","男性","0","単独世帯（男性）","40","Ｄ 建設業","10","一般労働者","5","5～9人","184200"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370559436569383","127.14483699764372","49902773","0","単独世帯","1","0","114467311","61","0","男性","0","単独世帯（男性）","40","Ｄ 建設業","10","一般労働者","5","5～9人","177400"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.371746329398515","127.14427827293429","49902774","0","単独世帯","1","0","114467312","61","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.37063667671208","127.14242515036489","49902775","0","単独世帯","1","0","114467313","62","0","男性","0","単独世帯（男性）","50","Ｅ 製造業","10","一般労働者","10","10～99人","232400"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370883472000003","127.14390166650001","49902776","0","単独世帯","1","0","114467314","62","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.37310648368773","127.14643544372329","49902777","0","単独世帯","1","0","114467315","62","0","男性","0","単独世帯（男性）","180","Ｒ サービス業（他に分類されないもの）","10","一般労働者","10","10～99人","233200"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.371272126499992","127.14076042949999","49902778","0","単独世帯","1","0","114467316","62","0","男性","0","単独世帯（男性）","40","Ｄ 建設業","10","一般労働者","5","5～9人","187300"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.36973056869564","127.13878720972112","49902779","0","単独世帯","1","0","114467317","62","0","男性","0","単独世帯（男性）","40","Ｄ 建設業","10","一般労働者","100","100～999人","346700"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.37008636752368","127.14604489300122","49902780","0","単独世帯","1","0","114467318","62","1","女性","1","単独世帯（女性）","150","Ｏ 教育，学習支援業","10","一般労働者","10","10～99人","518900"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.376851655203676","127.14427634009968","49902781","0","単独世帯","1","0","114467319","63","0","男性","0","単独世帯（男性）","10","Ａ 農業，林業","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.371029983593992","127.14208756723826","49902782","0","単独世帯","1","0","114467320","63","0","男性","0","単独世帯（男性）","60","Ｆ 電気・ガス・熱供給・水道業","10","一般労働者","1000","1000人以上","309400"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.37008636752368","127.14604489300122","49902783","0","単独世帯","1","0","114467321","63","0","男性","0","単独世帯（男性）","20","Ｂ 漁業","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370151544159498","127.14142480178371","49902784","0","単独世帯","1","0","114467322","63","0","男性","0","単独世帯（男性）","40","Ｄ 建設業","10","一般労働者","5","5～9人","211100"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370451430157217","127.14455339415913","49902785","0","単独世帯","1","0","114467323","63","0","男性","0","単独世帯（男性）","20","Ｂ 漁業","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.37067378196435","127.14187404721416","49902786","0","単独世帯","1","0","114467324","64","0","男性","0","単独世帯（男性）","190","Ｓ 公務（他に分類されるものを除く）","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.37078376127938","127.14584280749979","49902787","0","単独世帯","1","0","114467325","64","0","男性","0","単独世帯（男性）","40","Ｄ 建設業","10","一般労働者","5","5～9人","156900"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.373571591530986","127.14182131386171","49902788","0","単独世帯","1","0","114467326","64","0","男性","0","単独世帯（男性）","40","Ｄ 建設業","10","一般労働者","10","10～99人","259000"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.371316888059646","127.14353712834824","49902789","0","単独世帯","1","0","114467327","64","0","男性","0","単独世帯（男性）","190","Ｓ 公務（他に分類されるものを除く）","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.373672211650575","127.14205425408463","49902790","0","単独世帯","1","0","114467328","64","0","男性","0","単独世帯（男性）","180","Ｒ サービス業（他に分類されないもの）","10","一般労働者","10","10～99人","268700"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.36962826107544","127.14602154257985","49902791","0","単独世帯","1","0","114467329","64","1","女性","1","単独世帯（女性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.371460268629157","127.14328231426931","49902792","0","単独世帯","1","0","114467330","65","0","男性","0","単独世帯（男性）","140","Ｎ 生活関連サービス業，娯楽業","10","一般労働者","10","10～99人","264700"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.372199962094534","127.14276033981207","49902793","0","単独世帯","1","0","114467331","65","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.3696467382948","127.1463119468682","49902794","0","単独世帯","1","0","114467332","65","0","男性","0","単独世帯（男性）","80","Ｈ 運輸業，郵便業","20","短時間労働者","10","10～99人","103800"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.37102417444372","127.14558322155051","49902795","0","単独世帯","1","0","114467333","65","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370986677827666","127.14375912528511","49902796","0","単独世帯","1","0","114467334","65","1","女性","1","単独世帯（女性）","40","Ｄ 建設業","30","臨時労働者","5","5～9人","39900"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370500369101375","127.14072251956706","49902797","0","単独世帯","1","0","114467335","66","0","男性","0","単独世帯（男性）","40","Ｄ 建設業","10","一般労働者","10","10～99人","191600"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370188069889497","127.14113591691148","49902798","0","単独世帯","1","0","114467336","66","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.36888979268693","127.14678884720327","49902799","0","単独世帯","1","0","114467337","66","0","男性","0","単独世帯（男性）","40","Ｄ 建設業","20","短時間労働者","10","10～99人","118600"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.3703209034896","127.14176776659448","49902800","0","単独世帯","1","0","114467338","66","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.371427416290956","127.1435010072729","49902801","0","単独世帯","1","0","114467339","66","1","女性","1","単独世帯（女性）","130","Ｍ 宿泊業，飲食サービス業","20","短時間労働者","5","5～9人","68300"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.372392349061826","127.14601624722329","49902802","0","単独世帯","1","0","114467340","67","0","男性","0","単独世帯（男性）","190","Ｓ 公務（他に分類されるものを除く）","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370144712730145","127.14053520463465","49902803","0","単独世帯","1","0","114467341","67","0","男性","0","単独世帯（男性）","20","Ｂ 漁業","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.371263044442713","127.14220042495477","49902804","0","単独世帯","1","0","114467342","67","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370391407709892","127.14115229958786","49902805","0","単独世帯","1","0","114467343","67","1","女性","1","単独世帯（女性）","20","Ｂ 漁業","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370969915142854","127.14563306614554","49902806","0","単独世帯","1","0","114467344","68","0","男性","0","単独世帯（男性）","20","Ｂ 漁業","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370952829861242","127.14599441960486","49902807","0","単独世帯","1","0","114467345","68","0","男性","0","単独世帯（男性）","40","Ｄ 建設業","10","一般労働者","5","5～9人","206700"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370987916528296","127.14306513880909","49902808","0","単独世帯","1","0","114467346","68","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370736938629214","127.14164727771835","49902809","0","単独世帯","1","0","114467347","68","1","女性","1","単独世帯（女性）","120","Ｌ 学術研究，専門・技術サービス業","20","短時間労働者","1000","1000人以上","35900"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370932421866268","127.14553652809015","49902810","0","単独世帯","1","0","114467348","69","0","男性","0","単独世帯（男性）","170","Ｑ 複合サービス事業","30","臨時労働者","10","10～99人","63300"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.37193947943572","127.14352283377099","49902811","0","単独世帯","1","0","114467349","69","1","女性","1","単独世帯（女性）","180","Ｒ サービス業（他に分類されないもの）","20","短時間労働者","1000","1000人以上","79800"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.371392385166864","127.14197550812803","49902812","0","単独世帯","1","0","114467350","70","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.37008636752368","127.14604489300122","49902813","0","単独世帯","1","0","114467351","71","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.374131879413127","127.1466083478447","49902814","0","単独世帯","1","0","114467352","72","0","男性","0","単独世帯（男性）","80","Ｈ 運輸業，郵便業","10","一般労働者","10","10～99人","153500"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370736938629214","127.14164727771835","49902815","0","単独世帯","1","0","114467353","73","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.372313324184457","127.14107146033926","49902816","0","単独世帯","1","0","114467354","74","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370632990000004","127.14361036000001","49902817","0","単独世帯","1","0","114467355","74","1","女性","1","単独世帯（女性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.37239674714299","127.14163114199805","49902818","0","単独世帯","1","0","114467356","75","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.371345643377857","127.14133606902644","49902819","0","単独世帯","1","0","114467357","77","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.373356257308505","127.14302129112788","49902820","0","単独世帯","1","0","114467358","78","0","男性","0","単独世帯（男性）","40","Ｄ 建設業","10","一般労働者","10","10～99人","196000"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370594019073927","127.14119812876072","49902821","0","単独世帯","1","0","114467359","79","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.37023262489494","127.14583626388962","49902822","0","単独世帯","1","0","114467360","79","1","女性","1","単独世帯（女性）","40","Ｄ 建設業","20","短時間労働者","10","10～99人","83000"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.37234132841813","127.1410774008956","49902823","0","単独世帯","1","0","114467361","80","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.371429555738946","127.14093974659","49902824","0","単独世帯","1","0","114467362","80","1","女性","1","単独世帯（女性）","150","Ｏ 教育，学習支援業","20","短時間労働者","10","10～99人","67800"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.355803914704573","127.14847692310201","49902825","0","単独世帯","1","0","114467363","81","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.37065527590594","127.14130795533174","49902826","0","単独世帯","1","0","114467364","81","1","女性","1","単独世帯（女性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.37019811243919","127.14129687551592","49902827","0","単独世帯","1","0","114467365","82","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.371174822741565","127.14221043184224","49902828","0","単独世帯","1","0","114467366","82","1","女性","1","単独世帯（女性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.37175905195037","127.14142453357809","49902829","0","単独世帯","1","0","114467367","85","0","男性","0","単独世帯（男性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370144272410716","127.1429069816637","49902830","0","単独世帯","1","0","114467368","85","1","女性","1","単独世帯（女性）","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.369995222855724","127.1432562677522","49902831","1","夫婦のみ世帯","2","0","114467369","90","0","男性","10","夫・男親","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.369995222855724","127.1432562677522","49902831","1","夫婦のみ世帯","2","0","114467370","83","1","女性","11","妻・女親","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.37084971317694","127.14133422187993","49902832","1","夫婦のみ世帯","2","0","114467371","71","0","男性","10","夫・男親","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.37084971317694","127.14133422187993","49902832","1","夫婦のみ世帯","2","0","114467372","52","1","女性","11","妻・女親","80","Ｈ 運輸業，郵便業","20","短時間労働者","100","100～999人","173600"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.3722233923179","127.14299806398338","49902833","1","夫婦のみ世帯","2","0","114467373","83","0","男性","10","夫・男親","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.3722233923179","127.14299806398338","49902833","1","夫婦のみ世帯","2","0","114467374","85","1","女性","11","妻・女親","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.372378956450746","127.14151318619611","49902834","1","夫婦のみ世帯","2","0","114467375","75","0","男性","10","夫・男親","40","Ｄ 建設業","20","短時間労働者","10","10～99人","145300"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.372378956450746","127.14151318619611","49902834","1","夫婦のみ世帯","2","0","114467376","78","1","女性","11","妻・女親","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.36997153500636","127.14356794255508","49902835","1","夫婦のみ世帯","2","0","114467377","54","0","男性","10","夫・男親","190","Ｓ 公務（他に分類されるものを除く）","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.36997153500636","127.14356794255508","49902835","1","夫婦のみ世帯","2","0","114467378","61","1","女性","11","妻・女親","40","Ｄ 建設業","10","一般労働者","10","10～99人","179000"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.375530593677638","127.1427807630183","49902836","1","夫婦のみ世帯","2","0","114467379","61","0","男性","10","夫・男親","150","Ｏ 教育，学習支援業","10","一般労働者","10","10～99人","209400"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.375530593677638","127.1427807630183","49902836","1","夫婦のみ世帯","2","0","114467380","65","1","女性","11","妻・女親","50","Ｅ 製造業","20","短時間労働者","100","100～999人","91400"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.371519176857962","127.14320838601772","49902837","1","夫婦のみ世帯","2","0","114467381","52","0","男性","10","夫・男親","40","Ｄ 建設業","10","一般労働者","10","10～99人","307600"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.371519176857962","127.14320838601772","49902837","1","夫婦のみ世帯","2","0","114467382","53","1","女性","11","妻・女親","190","Ｓ 公務（他に分類されるものを除く）","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.372263110917917","127.14175413298115","49902838","1","夫婦のみ世帯","2","0","114467383","71","0","男性","10","夫・男親","20","Ｂ 漁業","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.372263110917917","127.14175413298115","49902838","1","夫婦のみ世帯","2","0","114467384","57","1","女性","11","妻・女親","40","Ｄ 建設業","20","短時間労働者","10","10～99人","114200"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.36975665","127.14321392350001","49902839","1","夫婦のみ世帯","2","0","114467385","76","0","男性","10","夫・男親","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.36975665","127.14321392350001","49902839","1","夫婦のみ世帯","2","0","114467386","61","1","女性","11","妻・女親","90","Ｉ 卸売業，小売業","10","一般労働者","10","10～99人","221200"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370308275300506","127.1419897674831","49902840","1","夫婦のみ世帯","2","0","114467387","65","0","男性","10","夫・男親","40","Ｄ 建設業","10","一般労働者","10","10～99人","225400"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370308275300506","127.1419897674831","49902840","1","夫婦のみ世帯","2","0","114467388","65","1","女性","11","妻・女親","20","Ｂ 漁業","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370903255563928","127.14486831424459","49902841","1","夫婦のみ世帯","2","0","114467389","68","0","男性","10","夫・男親","40","Ｄ 建設業","20","短時間労働者","10","10～99人","151600"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370903255563928","127.14486831424459","49902841","1","夫婦のみ世帯","2","0","114467390","68","1","女性","11","妻・女親","150","Ｏ 教育，学習支援業","20","短時間労働者","5","5～9人","37000"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.371102588681087","127.14506239201448","49902842","1","夫婦のみ世帯","2","0","114467391","75","0","男性","10","夫・男親","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.371102588681087","127.14506239201448","49902842","1","夫婦のみ世帯","2","0","114467392","60","1","女性","11","妻・女親","190","Ｓ 公務（他に分類されるものを除く）","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.372245930000002","127.14215478500002","49902843","1","夫婦のみ世帯","2","0","114467393","55","0","男性","10","夫・男親","40","Ｄ 建設業","10","一般労働者","10","10～99人","303500"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.372245930000002","127.14215478500002","49902843","1","夫婦のみ世帯","2","0","114467394","79","1","女性","11","妻・女親","130","Ｍ 宿泊業，飲食サービス業","20","短時間労働者","10","10～99人","72000"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.3727732429641","127.14128523069421","49902844","1","夫婦のみ世帯","2","0","114467395","64","0","男性","10","夫・男親","190","Ｓ 公務（他に分類されるものを除く）","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.3727732429641","127.14128523069421","49902844","1","夫婦のみ世帯","2","0","114467396","64","1","女性","11","妻・女親","10","Ａ 農業，林業","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.373923915365925","127.1420449266861","49902845","1","夫婦のみ世帯","2","0","114467397","56","0","男性","10","夫・男親","130","Ｍ 宿泊業，飲食サービス業","20","短時間労働者","10","10～99人","61000"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.373923915365925","127.1420449266861","49902845","1","夫婦のみ世帯","2","0","114467398","53","1","女性","11","妻・女親","190","Ｓ 公務（他に分類されるものを除く）","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370989283376773","127.14035655898988","49902846","1","夫婦のみ世帯","2","0","114467399","79","0","男性","10","夫・男親","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.370989283376773","127.14035655898988","49902846","1","夫婦のみ世帯","2","0","114467400","77","1","女性","11","妻・女親","","","","","","",""
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.369713546","127.14570349799999","49902847","1","夫婦のみ世帯","2","0","114467401","52","0","男性","10","夫・男親","190","Ｓ 公務（他に分類されるものを除く）","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.369713546","127.14570349799999","49902847","1","夫婦のみ世帯","2","0","114467402","52","1","女性","11","妻・女親","190","Ｓ 公務（他に分類されるものを除く）","","","","","0"
"47","沖縄県","47356","島尻郡渡名喜村","47356001000","","26.37133057090837","127.14352440640987","49902848","1","夫婦のみ世帯","2","0","114467403","81","0","男性","10","夫・男親","150","Ｏ 教育，学習支援業","20","短時間労働者","5","5～9人","20400"
